17209480|['ANTONIO RAFFA - 29; JARDIM ITAMARATI - 17209480; JAU - SP - (701)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209070|['NICOLAU PIRAGINE,PROF - 253; CHACARA BELA VISTA - 17209070; JAU - SP - (6106)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209657|['NENE GALVAO - 3030; JARDIM FERREIRA DIAS - 17209657; JAU - SP - (6050)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206160|['GERALDO RODRIGUES - 175; JARDIM SAO JOSE - 17206160; JAU - SP - (10324)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208361|['JOSE MATHIAS,SGT - 97; JARDIM IBIRAPUERA - 17208361; JAU - SP - (6912)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209560|['ALEXANDRE MATTAR - 72; JARDIM SANTA ROSA - 17209560; JAU - SP - (1996)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209190|['NORBERTO,S - 550; VILA VICENTE - 17209190; JAU - SP - (6122)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207730|['FERNANDO A PRADO JR - 444; JARDIM CAROLINA - 17207730; JAU - SP - (2658)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208520|['JULIO CARBONI - 902; JARDIM SAO CRISPIM - 17208520; JAU - SP - (11649)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 480; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 353; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207150|['PAULO,S - 113; VILA MARIA CRISTINA - 17207150; JAU - SP - (6696)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209720|['SATURNINO DE CAMPOS MELLO - 103; JARDIM FERREIRA DIAS - 17209720; JAU - SP - (7463)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208062|['FRATERNIDADE - 130; VILA NETINHO PRADO - 17208062; JAU - SP - (10049)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210590|['PAULO FCO MONTE ALEGRE - 223; JARDIM AMERICA - 17210590; JAU - SP - (10405)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 55; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208720|['JOAQUIM FERRAZ A PRADO - 2325; JARDIM OLIMPIA - 17208720; JAU - SP - (2321)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210389|['ADOLFO SORMANI - 690; JARDIM ALVORADA - 17210389; JAU - SP - (108)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208720|['JOAQUIM FERRAZ A PRADO - 1784; JARDIM OLIMPIA - 17208720; JAU - SP - (2321)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 100; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209550|['JUDITH MARIA F FERRUCCI - 154; JARDIM SANTA ROSA - 17209550; JAU - SP - (6394)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207560|['JOAO ALVES - 43; VILA ALVES DE ALMEIDA - 17207560; JAU - SP - (3956)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 614; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209660|['OTTO TEODORO AULER - 75; JARDIM FERREIRA DIAS - 17209660; JAU - SP - (6556)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210740|['LEOPOLDO DE OLIVEIRA - 84; JARDIM AMERICA - 17210740; JAU - SP - (10375)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206060|['FLORIANO GRIZZO - 374; JARDIM SAO JOSE - 17206060; JAU - SP - (10251)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210720|['CESARIO CARAMANO - 120; JARDIM AMERICA - 17210720; JAU - SP - (1651)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206110|['OLIVIO STORTI - 115; JARDIM SAO JOSE - 17206110; JAU - SP - (10340)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209290|['VIRGINIA F A PRADO,DA - 87; JARDIM SAO FRANCISCO - 17209290; JAU - SP - (8419)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208690|['JOAO CHAMARICONI - 21; JARDIM OLIMPIA - 17208690; JAU - SP - (10952)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207770|['AUGUSTO MAIOTO - 130; JARDIM CAROLINA - 17207770; JAU - SP - (965)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208070|['JOSE TOSCANO NETO - 340; VILA NETINHO PRADO - 17208070; JAU - SP - (4995)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208150|['MIGUEL SANCINETTI - 217; JARDIM NETINHO PRADO - 17208150; JAU - SP - (5827)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207760|['ANTONIO EVARISTO CAMARGO - 55; JARDIM CAROLINA - 17207760; JAU - SP - (582)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209110|['AUREO BURINI - 24; CHACARA BELA VISTA - 17209110; JAU - SP - (1023)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209190|['NORBERTO,S - 680; VILA VICENTE - 17209190; JAU - SP - (6122)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210670|['JORGE BUCHALLA - 567; JARDIM AMERICA - 17210670; JAU - SP - (4626)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209440|['ALVARO SOUZA E SILVA - 274; JARDIM ITAMARATI - 17209440; JAU - SP - (299)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207330|['JOAO FERRAZ NETTO - 351; CHACARA DOUTOR LOPES - 17207330; JAU - SP - (4081)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209070|['NICOLAU PIRAGINE,PROF - 410; CHACARA BELA VISTA - 17209070; JAU - SP - (6106)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209190|['NORBERTO,S - 703; VILA VICENTE - 17209190; JAU - SP - (6122)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 110; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207730|['FERNANDO A PRADO JR - 826; JARDIM CAROLINA - 17207730; JAU - SP - (2658)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208500|['JOSE FRANCISCO TOZZI - 791; JARDIM SAO CRISPIM - 17208500; JAU - SP - (11665)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208370|['JOSE MANOEL CASEIRO - 333; JARDIM MARIA CIBELE - 17208370; JAU - SP - (892)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209830|['MANUEL MARTINS,ELET - 154; JARDIM DONA EMILIA - 17215016; JAU - SP - (10634)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 307; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208720|['JOAQUIM FERRAZ A PRADO - 1709; JARDIM OLIMPIA - 17208720; JAU - SP - (2321)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210610|['ETELVINO FERRAZ TEIXEIRA - 149; JARDIM AMERICA - 17210610; JAU - SP - (2585)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209010|['ISALTINO AMARAL CARVALHO - 1777; CHACARA BELA VISTA - 17209010; JAU - SP - (3476)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209830|['MANUEL MARTINS,ELET - 265; JARDIM DONA EMILIA - 17215016; JAU - SP - (10634)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210680|['ELIAS BICHARA TABBAL - 696; JARDIM AMERICA - 17210680; JAU - SP - (2453)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206455|['ERNANI BRANDAO TOFFANO - 96; LOTEAMENTO INDUSTRIAL QUINTA DA COLINA - 17206455; JAU - SP - (18945)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210389|['ADOLFO SORMANI - 749; JARDIM ALVORADA - 17210389; JAU - SP - (108)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208747|['JOAO GAMBARINI - 71; JARDIM CAMPOS PRADO - 17208747; JAU - SP - (11894)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 643; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 280; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208100|['JOSE FERRAZ C PENTEADO - 325; JARDIM NETINHO PRADO - 17208100; JAU - SP - (4693)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209836|['BRAS MIRA CASTRO - 285; JARDIM NOVO HORIZONTE - 17209836; JAU - SP - (10707)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208340|['JOSE AUGUSTO,DR - 580; JARDIM VILA MARIA - 17208340; JAU - SP - (4553)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208280|['ANTONIA PIRES DE CAMPOS - 430; JARDIM VILA MARIA - 17208280; JAU - SP - (485)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209680|['OSWALDO CHIOZZI - 40; JARDIM FERREIRA DIAS - 17209680; JAU - SP - (6505)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208085|['MONICA,STA - 50; VILA VICENTE - 17208085; JAU - SP - (5878)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 220; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209851|['O campo Nº Imóvel é de preenchimento obrigatório.']|
17209656|['CEP não cadastrado na base de endereços do sistema.']|
17210758|['O campo Nº Imóvel é de preenchimento obrigatório.']|
17201220|['EMILIO FUZER - 135; CENTRO - 17201220; JAU - SP - (2488)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208480|['ROBERTO CROZERA - 787; JARDIM SAO CRISPIM - 17208480; JAU - SP - (11606)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209523|['JAMIL NASSAR - 107; JARDIM SANTA ROSA - 17209523; JAU - SP - (2011)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208250|['DAVID GEMIGNANI - 42; JARDIM NETINHO PRADO - 17208250; JAU - SP - (1910)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 217; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208361|['JOSE MATHIAS,SGT - 115; JARDIM IBIRAPUERA - 17208361; JAU - SP - (6912)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210680|['ELIAS BICHARA TABBAL - 726; JARDIM AMERICA - 17210680; JAU - SP - (2453)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210650|['JOSE FORNALE - 425; JARDIM AMERICA - 17210650; JAU - SP - (4707)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210868|['CLAUDIO CORREIA - 77; VILLAGIO DI ROMA - 17210868; JAU - SP - (18732)', 'VIVO1', 'METALICO', '5', '1', '0', '0']|SEM DISPONIBILIDADE
17209070|['NICOLAU PIRAGINE,PROF - 263; CHACARA BELA VISTA - 17209070; JAU - SP - (6106)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206460|['PEDRO MERLINE - 260; LOTEAMENTO INDUSTRIAL QUINTA DA COLINA - 17206460; JAU - SP - (18953)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207730|['FERNANDO A PRADO JR - 379; JARDIM CAROLINA - 17207730; JAU - SP - (2658)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210300|['MIRANDA JR,DR - 754; VILA ASSIS - 17210300; JAU - SP - (5835)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210650|['JOSE FORNALE - 362; JARDIM AMERICA - 17210650; JAU - SP - (4707)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 803; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209525|['JOSE CHIARATO - 112; JARDIM SANTA ROSA - 17209525; JAU - SP - (2038)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210720|['CESARIO CARAMANO - 306; JARDIM AMERICA - 17210720; JAU - SP - (1651)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208690|['JOAO CHAMARICONI - 60; JARDIM OLIMPIA - 17208690; JAU - SP - (10952)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208088|['GUSTAVO CHIOZZI - 495; JARDIM NETINHO PRADO - 17208088; JAU - SP - (3115)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207480|['JOSE FRANCISCO DE OLIVEIRA - 201; JARDIM BELA VISTA - 17207480; JAU - SP - (4723)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209430|['JOAO MARIA C DE LYRA,DR - 972; JARDIM ITAMARATI - 17209430; JAU - SP - (4189)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208490|['GUERINO SALMAZO - 563; JARDIM SAO CRISPIM - 17208490; JAU - SP - (11630)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210700|['JOAO RONCHESEL - 469; JARDIM AMERICA - 17210700; JAU - SP - (4316)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210550|['AURORA BASILIO RIBEIRO,DA - 295; JARDIM ALVORADA II - 17210550; JAU - SP - (11789)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208280|['ANTONIA PIRES DE CAMPOS - 235; JARDIM VILA MARIA - 17208280; JAU - SP - (485)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208110|['JORDANO SANZOVO - 77; JARDIM NETINHO PRADO - 17208110; JAU - SP - (4502)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210510|['REYNALDO MATTAR,DR - 165; JARDIM ALVORADA II - 17210510; JAU - SP - (11754)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209656|['RUI BARBOSA - 1213; JARDIM FERREIRA DIAS - 17209656; JAU - SP - (7390)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210670|['JORGE BUCHALLA - 481; JARDIM AMERICA - 17210670; JAU - SP - (4626)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208270|['NETINHO PRADO - 253; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209420|['PAULO SANTO FRANCESCHINI - 146; JARDIM ITAMARATI - 17209420; JAU - SP - (7447)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208370|['JOSE MANOEL CASEIRO - 707; JARDIM MARIA CIBELE - 17208370; JAU - SP - (892)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209837|['AGRICIO SGARBI - 256; JARDIM NOVO HORIZONTE - 17209837; JAU - SP - (10723)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209410|['ALVARINO GOMES O E SILVA - 115; JARDIM ITAMARATI - 17209410; JAU - SP - (7706)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
17209430|['JOAO MARIA C DE LYRA,DR - 720; JARDIM ITAMARATI - 17209430; JAU - SP - (4189)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208530|['DIONIZIO FERRUCCI - 955; JARDIM SAO CRISPIM - 17208530; JAU - SP - (11690)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210610|['ETELVINO FERRAZ TEIXEIRA - 548; JARDIM AMERICA - 17210610; JAU - SP - (2585)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207690|['PAULO CAMPANA - 159; JARDIM CAROLINA - 17207690; JAU - SP - (6645)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207030|['ALFREDO BAUER,DR - 235; VILA HILST - 17207030; JAU - SP - (205)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210710|['LUIZ SPIRANDELLI - 225; JARDIM AMERICA - 17210710; JAU - SP - (5460)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208710|['JOSE ORMELES - 1200; JARDIM OLIMPIA - 17208710; JAU - SP - (13250)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
17206485|['ANTONIO WALDOMIRO OLIVEIRA - 126; LOTEAMENTO INDUSTRIAL QUINTA DA COLINA - 17206485; JAU - SP - (18937)', 'VIVO1', 'METALICO', '15', '0', '0', '0']|SEM DISPONIBILIDADE
17208680|['ANESIO SPRICIGO - 52; JARDIM OLIMPIA - 17208680; JAU - SP - (10944)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209302|['ALBERTINO ARRIELO - 425; JARDIM CILA DE LUCIO BAUAB - 17209302; JAU - SP - (13269)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207700|['CEP não cadastrado na base de endereços do sistema.']|
17208062|['FRATERNIDADE - 90; VILA NETINHO PRADO - 17208062; JAU - SP - (10049)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210540|"['GIUSEPHINA S HERNANDEZ|CDM:PORTINARI - 325; JARDIM ALVORADA II - 17210540; JAU - SP - (11738)', 'VIVO1', 'METALICO', '43', '0', '0', '0']"|SEM DISPONIBILIDADE
17209740|['ABRAO MELATTO - 45; JARDIM FERREIRA DIAS - 17209740; JAU - SP - (43)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208110|['CEP não cadastrado na base de endereços do sistema.']|
17208270|['NETINHO PRADO - 158; JARDIM VILA MARIA - 17208270; JAU - SP - (6076)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210610|['ETELVINO FERRAZ TEIXEIRA - 282; JARDIM AMERICA - 17210610; JAU - SP - (2585)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209657|['NENE GALVAO - 2676; JARDIM FERREIRA DIAS - 17209657; JAU - SP - (6050)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209848|['VICTORIO MARANGONI - 395; JARDIM NOVO HORIZONTE - 17209848; JAU - SP - (10758)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209851|['JOAO L ALMEIDA PRADO,DEP - 80; JARDIM NOVO HORIZONTE - 17209851; JAU - SP - (10693)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208150|['MIGUEL SANCINETTI - 120; JARDIM NETINHO PRADO - 17208150; JAU - SP - (5827)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208361|['JOSE MATHIAS,SGT - 303; JARDIM IBIRAPUERA - 17208361; JAU - SP - (6912)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209740|['ABRAO MELATTO - 59; JARDIM FERREIRA DIAS - 17209740; JAU - SP - (43)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210670|['JORGE BUCHALLA - 270; JARDIM AMERICA - 17210670; JAU - SP - (4626)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208150|['MIGUEL SANCINETTI - 327; JARDIM NETINHO PRADO - 17208150; JAU - SP - (5827)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209851|['JOAO L ALMEIDA PRADO,DEP - 550; JARDIM NOVO HORIZONTE - 17209851; JAU - SP - (10693)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208420|['SINESIO PAES DE BARROS - 235; JARDIM MARIA CIBELE - 17208420; JAU - SP - (7773)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207730|['FERNANDO A PRADO JR - 210; JARDIM CAROLINA - 17207730; JAU - SP - (2658)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209847|['ESTELA APARECIDA GRIZZO - 57; JARDIM NOVO HORIZONTE - 17209847; JAU - SP - (10715)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210650|['JOSE FORNALE - 487; JARDIM AMERICA - 17210650; JAU - SP - (4707)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209460|['AFFONSO COTTA - 170; JARDIM ITAMARATI - 17209460; JAU - SP - (124)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209010|['ISALTINO AMARAL CARVALHO - 1875; CHACARA BELA VISTA - 17209010; JAU - SP - (3476)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207400|['JOAO RIBEIRO BARROS,COMDT - 447; JARDIM BELA VISTA - 17207400; JAU - SP - (4294)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207690|['PAULO CAMPANA - 187; JARDIM CAROLINA - 17207690; JAU - SP - (6645)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208550|['ITALO MAZZEI,COMEND - 990; JARDIM OLIMPIA - 17208550; JAU - SP - (10138)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209528|['JOAO NICOLA - 76; JARDIM SANTA ROSA - 17209528; JAU - SP - (6947)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209002|['EMILIO EUGENIO AULER - 255; JARDIM CHACARA AULER - 17209002; JAU - SP - (18368)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208120|['JESUS DIZ - 375; JARDIM NETINHO PRADO - 17208120; JAU - SP - (3948)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209650|['JOSE MARCHESAN - 290; JARDIM FERREIRA DIAS - 17209650; JAU - SP - (4820)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17206600|['SIRIEMAS - 955; PARQUE RESIDENCIAL PRIMAVERA - 17206600; JAU - SP - (18880)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17209657|['NENE GALVAO - 2885; JARDIM FERREIRA DIAS - 17209657; JAU - SP - (6050)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210850|['DOMINGOS CRESPILHO - 162; CONJUNTO HABITACIONAL DOS COMERCIARIOS I - 17210850; JAU - SP - (17809)', 'VIVO1', 'METALICO', '8', '1', '0', '0']|SEM DISPONIBILIDADE
17209833|['RICARDO PENGO - 40; JARDIM NOVO HORIZONTE - 17209833; JAU - SP - (10669)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17210670|['JORGE BUCHALLA - 417; JARDIM AMERICA - 17210670; JAU - SP - (4626)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207140|['PARANA - 226; VILA MARIA CRISTINA - 17207140; JAU - SP - (6599)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17208361|['CEP não cadastrado na base de endereços do sistema.']|
17209851|['JOAO L ALMEIDA PRADO,DEP - 615; JARDIM NOVO HORIZONTE - 17209851; JAU - SP - (10693)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
17207770|['AUGUSTO MAIOTO - 22; JARDIM CAROLINA - 17207770; JAU - SP - (965)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
